Time,Channel#,Timestamp,V_value,nV,V cell,WE_value,uA,WE current,I_value,f,Status,Status_value,Current_range_value,Current range,something1,something2,
1696319529.5136025,1,Timestamp,15000001,n,V cell,-1600093,u,WE current,-31455060,f,Status,0,0,Current range,0,128,
1696319529.5136025,1,Timestamp,18000002,n,V cell,-1600093,u,WE current,-28285474,f,Status,0,0,Current range,0,128,
1696319529.5146,1,Timestamp,21000002,n,V cell,-1600093,u,WE current,-25989486,f,Status,0,0,Current range,0,128,
1696319529.5155973,1,Timestamp,24000002,n,V cell,-1600093,u,WE current,-24281492,f,Status,0,0,Current range,0,128,
1696319529.5165942,1,Timestamp,27000002,n,V cell,-1600093,u,WE current,-22976700,f,Status,0,0,Current range,0,128,
1696319529.5175917,1,Timestamp,30000004,n,V cell,-1600093,u,WE current,-21951904,f,Status,0,0,Current range,0,128,
1696319529.5185893,1,Timestamp,33000004,n,V cell,-1600093,u,WE current,-21111906,f,Status,0,0,Current range,0,128,
1696319529.5195866,1,Timestamp,36000004,n,V cell,-1600093,u,WE current,-20406310,f,Status,0,0,Current range,0,128,
1696319529.5195866,1,Timestamp,39000000,n,V cell,-1600093,u,WE current,-19784712,f,Status,0,0,Current range,0,128,
1696319529.5205836,1,Timestamp,42000000,n,V cell,-1600093,u,WE current,-19247114,f,Status,0,0,Current range,0,128,
1696319529.5215807,1,Timestamp,45000000,n,V cell,-1600093,u,WE current,-18787918,f,Status,0,0,Current range,0,128,
1696319529.5225785,1,Timestamp,47999996,n,V cell,-1600093,u,WE current,-18384720,f,Status,0,0,Current range,0,128,
1696319529.5235758,1,Timestamp,50999996,n,V cell,-1600093,u,WE current,-18020722,f,Status,0,0,Current range,0,128,
1696319529.5245728,1,Timestamp,53999992,n,V cell,-1600093,u,WE current,-17673522,f,Status,0,0,Current range,0,128,
1696319529.5255704,1,Timestamp,56999992,n,V cell,-1600093,u,WE current,-17365522,f,Status,0,0,Current range,0,128,
1696319529.5261812,1,Timestamp,59999992,n,V cell,-1600093,u,WE current,-17068726,f,Status,0,0,Current range,0,128,
1696319529.5273046,1,Timestamp,62999992,n,V cell,-1600093,u,WE current,-16805526,f,Status,0,0,Current range,0,128,
1696319529.5283022,1,Timestamp,65999992,n,V cell,-1600093,u,WE current,-16570328,f,Status,0,0,Current range,0,128,
1696319529.5292993,1,Timestamp,68999992,n,V cell,-1600093,u,WE current,-16363128,f,Status,0,0,Current range,0,128,
1696319529.5302966,1,Timestamp,71999992,n,V cell,-1600093,u,WE current,-16155929,f,Status,0,0,Current range,0,128,
1696319529.5312943,1,Timestamp,74999992,n,V cell,-1600093,u,WE current,-15959929,f,Status,0,0,Current range,0,128,
1696319529.5322914,1,Timestamp,77999984,n,V cell,-1600093,u,WE current,-15775131,f,Status,0,0,Current range,0,128,
1696319529.5332885,1,Timestamp,80999984,n,V cell,-1600093,u,WE current,-15590331,f,Status,0,0,Current range,0,128,
1696319529.534286,1,Timestamp,83999984,n,V cell,-1600093,u,WE current,-15433532,f,Status,0,0,Current range,0,128,
1696319529.535283,1,Timestamp,86999984,n,V cell,-1600093,u,WE current,-15293532,f,Status,0,0,Current range,0,128,
1696319529.535283,1,Timestamp,89999984,n,V cell,-1600093,u,WE current,-15147933,f,Status,0,0,Current range,0,128,
1696319529.5362806,1,Timestamp,92999976,n,V cell,-1600093,u,WE current,-15019133,f,Status,0,0,Current range,0,128,
1696319529.5372777,1,Timestamp,95999976,n,V cell,-1600093,u,WE current,-14884734,f,Status,0,0,Current range,0,128,
1696319529.5382755,1,Timestamp,98999976,n,V cell,-1600093,u,WE current,-14739135,f,Status,0,0,Current range,0,128,
1696319529.5392728,1,Timestamp,101999,u,V cell,-1600093,u,WE current,-14615936,f,Status,0,0,Current range,0,128,
1696319529.5402699,1,Timestamp,104999,u,V cell,-1600093,u,WE current,-14509536,f,Status,0,0,Current range,0,128,
1696319529.5412674,1,Timestamp,107999,u,V cell,-1600093,u,WE current,-14403136,f,Status,0,0,Current range,0,128,
1696319529.5422652,1,Timestamp,110999,u,V cell,-1600093,u,WE current,-14313537,f,Status,0,0,Current range,0,128,
1696319529.5428524,1,Timestamp,113999,u,V cell,-1600093,u,WE current,-14207137,f,Status,0,0,Current range,0,128,
1696319529.5439441,1,Timestamp,116999,u,V cell,-1600093,u,WE current,-14100738,f,Status,0,0,Current range,0,128,
1696319529.5449421,1,Timestamp,119999,u,V cell,-1600093,u,WE current,-13988738,f,Status,0,0,Current range,0,128,
1696319589.2841928,0,Timestamp,0, ,V cell,-1600093,u,WE current,-73124480,f,Status,2,0,Current range,0,128,
1696319589.2858949,0,Timestamp,3000000,n,V cell,-1600093,u,WE current,-69803688,f,Status,2,0,Current range,0,128,
1696319589.2870126,0,Timestamp,6000000,n,V cell,-1600093,u,WE current,-66774108,f,Status,2,0,Current range,0,128,
1696319589.28801,0,Timestamp,9000000,n,V cell,-1600093,u,WE current,-64298920,f,Status,2,0,Current range,0,128,
1696319589.2890074,0,Timestamp,12000000,n,V cell,-1600093,u,WE current,-62176528,f,Status,2,0,Current range,0,128,
1696319589.290005,0,Timestamp,15000001,n,V cell,-1600093,u,WE current,-60339732,f,Status,2,0,Current range,0,128,
1696319589.291002,0,Timestamp,18000002,n,V cell,-1600093,u,WE current,-58631740,f,Status,2,0,Current range,0,128,
1696319589.2919996,0,Timestamp,21000002,n,V cell,-1600093,u,WE current,-57069348,f,Status,8,0,Current range,0,128,
1696319589.292997,0,Timestamp,24000002,n,V cell,-1600093,u,WE current,-55618952,f,Status,8,0,Current range,0,128,
1696319589.292997,0,Timestamp,27000002,n,V cell,-1600093,u,WE current,-54224560,f,Status,8,0,Current range,0,128,
1696319589.293994,0,Timestamp,30000004,n,V cell,-1600093,u,WE current,-52852568,f,Status,8,0,Current range,0,128,
1696319589.294991,0,Timestamp,33000004,n,V cell,-1600093,u,WE current,-51502972,f,Status,8,0,Current range,0,128,
1696319589.2959888,0,Timestamp,36000004,n,V cell,-1600093,u,WE current,-50147780,f,Status,8,0,Current range,0,128,
1696319589.296986,0,Timestamp,39000000,n,V cell,-1600093,u,WE current,-48770184,f,Status,0,0,Current range,0,128,
1696319589.2979832,0,Timestamp,42000000,n,V cell,-1600093,u,WE current,-47392592,f,Status,0,0,Current range,0,128,
1696319589.2989807,0,Timestamp,45000000,n,V cell,-1600093,u,WE current,-46043000,f,Status,0,0,Current range,0,128,
1696319589.299978,0,Timestamp,47999996,n,V cell,-1600093,u,WE current,-44732600,f,Status,0,0,Current range,0,128,
1696319589.3009758,0,Timestamp,50999996,n,V cell,-1600093,u,WE current,-43500608,f,Status,0,0,Current range,0,128,
1696319589.3019726,0,Timestamp,53999992,n,V cell,-1600093,u,WE current,-42335812,f,Status,0,0,Current range,0,128,
1696319589.3025808,0,Timestamp,56999992,n,V cell,-1600093,u,WE current,-41243820,f,Status,0,0,Current range,0,128,
1696319589.3037019,0,Timestamp,59999992,n,V cell,-1600093,u,WE current,-40202224,f,Status,0,0,Current range,0,128,
1696319589.3046992,0,Timestamp,62999992,n,V cell,-1600093,u,WE current,-39222224,f,Status,0,0,Current range,0,128,
1696319589.3056962,0,Timestamp,65999992,n,V cell,-1600093,u,WE current,-38298232,f,Status,0,0,Current range,0,128,
1696319589.3066938,0,Timestamp,68999992,n,V cell,-1600093,u,WE current,-37430232,f,Status,0,0,Current range,0,128,
1696319589.307691,0,Timestamp,71999992,n,V cell,-1600093,u,WE current,-36629436,f,Status,0,0,Current range,0,128,
1696319589.3086884,0,Timestamp,74999992,n,V cell,-1600093,u,WE current,-35873440,f,Status,0,0,Current range,0,128,
1696319589.3096855,0,Timestamp,77999984,n,V cell,-1600093,u,WE current,-35151044,f,Status,0,0,Current range,0,128,
1696319589.3096855,0,Timestamp,80999984,n,V cell,-1600093,u,WE current,-34479048,f,Status,0,0,Current range,0,128,
1696319589.3106828,0,Timestamp,83999984,n,V cell,-1600093,u,WE current,-33823848,f,Status,0,0,Current range,0,128,
1696319589.3116803,0,Timestamp,86999984,n,V cell,-1600093,u,WE current,-33207856,f,Status,0,0,Current range,0,128,
1696319589.3126776,0,Timestamp,89999984,n,V cell,-1600093,u,WE current,-32647856,f,Status,0,0,Current range,0,128,
1696319589.3136747,0,Timestamp,92999976,n,V cell,-1600093,u,WE current,-32110258,f,Status,0,0,Current range,0,128,
1696319589.3146725,0,Timestamp,95999976,n,V cell,-1600093,u,WE current,-31600660,f,Status,0,0,Current range,0,128,
1696319589.3156695,0,Timestamp,98999976,n,V cell,-1600093,u,WE current,-31119062,f,Status,0,0,Current range,0,128,
1696319589.316669,0,Timestamp,101999,u,V cell,-1600093,u,WE current,-30654264,f,Status,0,0,Current range,0,128,
1696319589.3176646,0,Timestamp,104999,u,V cell,-1600093,u,WE current,-30200668,f,Status,0,0,Current range,0,128,
1696319589.3186622,0,Timestamp,107999,u,V cell,-1600093,u,WE current,-29786268,f,Status,0,0,Current range,0,128,
1696319589.3192549,0,Timestamp,110999,u,V cell,-1600093,u,WE current,-29394272,f,Status,0,0,Current range,0,128,
1696319589.3203456,0,Timestamp,113999,u,V cell,-1600093,u,WE current,-29024672,f,Status,0,0,Current range,0,128,
1696319589.3213432,0,Timestamp,116999,u,V cell,-1600093,u,WE current,-28666274,f,Status,0,0,Current range,0,128,
1696319589.3223407,0,Timestamp,119999,u,V cell,-1600093,u,WE current,-28319074,f,Status,0,0,Current range,0,128,
1696319589.4873345,1,Timestamp,0, ,V cell,-1600093,u,WE current,-57634944,f,Status,8,0,Current range,0,128,
1696319589.4883318,1,Timestamp,3000000,n,V cell,-1600093,u,WE current,-53765364,f,Status,8,0,Current range,0,128,
1696319589.4893293,1,Timestamp,6000000,n,V cell,-1600093,u,WE current,-50186980,f,Status,8,0,Current range,0,128,
1696319589.4903266,1,Timestamp,9000000,n,V cell,-1600093,u,WE current,-42324616,f,Status,0,0,Current range,0,128,
1696319589.491324,1,Timestamp,12000000,n,V cell,-1600093,u,WE current,-35912644,f,Status,0,0,Current range,0,128,
1696319589.4923215,1,Timestamp,15000001,n,V cell,-1600093,u,WE current,-31432660,f,Status,0,0,Current range,0,128,
1696319589.4933186,1,Timestamp,18000002,n,V cell,-1600093,u,WE current,-28268676,f,Status,0,0,Current range,0,128,
1696319589.4943159,1,Timestamp,21000002,n,V cell,-1600093,u,WE current,-25978286,f,Status,0,0,Current range,0,128,
1696319589.4953134,1,Timestamp,24000002,n,V cell,-1600093,u,WE current,-24275894,f,Status,0,0,Current range,0,128,
1696319589.4963105,1,Timestamp,27000002,n,V cell,-1600093,u,WE current,-22971098,f,Status,0,0,Current range,0,128,
1696319589.497308,1,Timestamp,30000004,n,V cell,-1600093,u,WE current,-21951904,f,Status,0,0,Current range,0,128,
1696319589.4983053,1,Timestamp,33000004,n,V cell,-1600093,u,WE current,-21111906,f,Status,0,0,Current range,0,128,
1696319589.499303,1,Timestamp,36000004,n,V cell,-1600093,u,WE current,-20406310,f,Status,0,0,Current range,0,128,
1696319589.5002997,1,Timestamp,39000000,n,V cell,-1600093,u,WE current,-19790314,f,Status,0,0,Current range,0,128,
1696319589.5012975,1,Timestamp,42000000,n,V cell,-1600093,u,WE current,-19247114,f,Status,0,0,Current range,0,128,
1696319589.5022945,1,Timestamp,45000000,n,V cell,-1600093,u,WE current,-18782316,f,Status,0,0,Current range,0,128,
1696319589.5028515,1,Timestamp,47999996,n,V cell,-1600093,u,WE current,-18384720,f,Status,0,0,Current range,0,128,
1696319589.5048487,1,Timestamp,50999996,n,V cell,-1600093,u,WE current,-18020722,f,Status,0,0,Current range,0,128,
1696319589.5049548,1,Timestamp,53999992,n,V cell,-1600093,u,WE current,-17679122,f,Status,0,0,Current range,0,128,
1696319589.5059545,1,Timestamp,56999992,n,V cell,-1600093,u,WE current,-17365522,f,Status,0,0,Current range,0,128,
1696319589.5069497,1,Timestamp,59999992,n,V cell,-1600093,u,WE current,-17074324,f,Status,0,0,Current range,0,128,
1696319589.5079474,1,Timestamp,62999992,n,V cell,-1600093,u,WE current,-16811126,f,Status,0,0,Current range,0,128,
1696319589.508944,1,Timestamp,65999992,n,V cell,-1600093,u,WE current,-16570328,f,Status,0,0,Current range,0,128,
1696319589.509942,1,Timestamp,68999992,n,V cell,-1600093,u,WE current,-16357527,f,Status,0,0,Current range,0,128,
1696319589.510939,1,Timestamp,71999992,n,V cell,-1600093,u,WE current,-16167129,f,Status,0,0,Current range,0,128,
1696319589.511936,1,Timestamp,74999992,n,V cell,-1600093,u,WE current,-15965530,f,Status,0,0,Current range,0,128,
1696319589.511936,1,Timestamp,77999984,n,V cell,-1600093,u,WE current,-15775131,f,Status,0,0,Current range,0,128,
1696319589.5129335,1,Timestamp,80999984,n,V cell,-1600093,u,WE current,-15590331,f,Status,0,0,Current range,0,128,
1696319589.513931,1,Timestamp,83999984,n,V cell,-1600093,u,WE current,-15433532,f,Status,0,0,Current range,0,128,
1696319589.51493,1,Timestamp,86999984,n,V cell,-1600093,u,WE current,-15287933,f,Status,0,0,Current range,0,128,
1696319589.5159273,1,Timestamp,89999984,n,V cell,-1600093,u,WE current,-15153534,f,Status,0,0,Current range,0,128,
1696319589.5169234,1,Timestamp,92999976,n,V cell,-1600093,u,WE current,-15030333,f,Status,0,0,Current range,0,128,
1696319589.5179203,1,Timestamp,95999976,n,V cell,-1600093,u,WE current,-14890334,f,Status,0,0,Current range,0,128,
1696319589.5189173,1,Timestamp,98999976,n,V cell,-1600093,u,WE current,-14744735,f,Status,0,0,Current range,0,128,
1696319589.5205076,1,Timestamp,101999,u,V cell,-1600093,u,WE current,-14627136,f,Status,0,0,Current range,0,128,
1696319589.521571,1,Timestamp,104999,u,V cell,-1600093,u,WE current,-14515136,f,Status,0,0,Current range,0,128,
1696319589.5225682,1,Timestamp,107999,u,V cell,-1600093,u,WE current,-14403136,f,Status,0,0,Current range,0,128,
1696319589.5235653,1,Timestamp,110999,u,V cell,-1600093,u,WE current,-14313537,f,Status,0,0,Current range,0,128,
1696319589.5235653,1,Timestamp,113999,u,V cell,-1600093,u,WE current,-14212737,f,Status,0,0,Current range,0,128,
1696319589.5245621,1,Timestamp,116999,u,V cell,-1600093,u,WE current,-14106338,f,Status,0,0,Current range,0,128,
1696319589.52556,1,Timestamp,119999,u,V cell,-1600093,u,WE current,-14005539,f,Status,0,0,Current range,0,128,
1696319649.2958784,0,Timestamp,0, ,V cell,-1600093,u,WE current,-73180472,f,Status,2,0,Current range,0,128,
1696319649.2970474,0,Timestamp,3000000,n,V cell,-1600093,u,WE current,-69758888,f,Status,2,0,Current range,0,128,
1696319649.2980452,0,Timestamp,6000000,n,V cell,-1600093,u,WE current,-66785308,f,Status,2,0,Current range,0,128,
1696319649.2990422,0,Timestamp,9000000,n,V cell,-1600093,u,WE current,-64270916,f,Status,2,0,Current range,0,128,
1696319649.3000398,0,Timestamp,12000000,n,V cell,-1600093,u,WE current,-62154124,f,Status,2,0,Current range,0,128,
1696319649.3010368,0,Timestamp,15000001,n,V cell,-1600093,u,WE current,-60266936,f,Status,2,0,Current range,0,128,
1696319649.3020341,0,Timestamp,18000002,n,V cell,-1600093,u,WE current,-58592544,f,Status,2,0,Current range,0,128,
1696319649.3030314,0,Timestamp,21000002,n,V cell,-1600093,u,WE current,-57046948,f,Status,8,0,Current range,0,128,
1696319649.3040287,0,Timestamp,24000002,n,V cell,-1600093,u,WE current,-55590956,f,Status,8,0,Current range,0,128,
1696319649.3050263,0,Timestamp,27000002,n,V cell,-1600093,u,WE current,-54190964,f,Status,8,0,Current range,0,128,
1696319649.3060236,0,Timestamp,30000004,n,V cell,-1600093,u,WE current,-52818968,f,Status,8,0,Current range,0,128,
1696319649.3070214,0,Timestamp,33000004,n,V cell,-1600093,u,WE current,-51458172,f,Status,8,0,Current range,0,128,
1696319649.3080187,0,Timestamp,36000004,n,V cell,-1600093,u,WE current,-50097380,f,Status,8,0,Current range,0,128,
1696319649.3090155,0,Timestamp,39000000,n,V cell,-1600093,u,WE current,-48719788,f,Status,0,0,Current range,0,128,
1696319649.3100126,0,Timestamp,42000000,n,V cell,-1600093,u,WE current,-47342192,f,Status,0,0,Current range,0,128,
1696319649.3110101,0,Timestamp,45000000,n,V cell,-1600093,u,WE current,-46003796,f,Status,0,0,Current range,0,128,
1696319649.3125746,0,Timestamp,47999996,n,V cell,-1600093,u,WE current,-44699004,f,Status,0,0,Current range,0,128,
1696319649.3136911,0,Timestamp,50999996,n,V cell,-1600093,u,WE current,-43455808,f,Status,0,0,Current range,0,128,
1696319649.3146884,0,Timestamp,53999992,n,V cell,-1600093,u,WE current,-42268612,f,Status,0,0,Current range,0,128,
1696319649.315686,0,Timestamp,56999992,n,V cell,-1600093,u,WE current,-41176620,f,Status,0,0,Current range,0,128,
1696319649.3166838,0,Timestamp,59999992,n,V cell,-1600093,u,WE current,-40140624,f,Status,0,0,Current range,0,128,
1696319649.3176806,0,Timestamp,62999992,n,V cell,-1600093,u,WE current,-39177428,f,Status,0,0,Current range,0,128,
1696319649.3186777,0,Timestamp,65999992,n,V cell,-1600093,u,WE current,-38259032,f,Status,0,0,Current range,0,128,
1696319649.3196752,0,Timestamp,68999992,n,V cell,-1600093,u,WE current,-37391036,f,Status,0,0,Current range,0,128,
1696319649.3206725,0,Timestamp,71999992,n,V cell,-1600093,u,WE current,-36579040,f,Status,0,0,Current range,0,128,
1696319649.3216698,0,Timestamp,74999992,n,V cell,-1600093,u,WE current,-35811840,f,Status,0,0,Current range,0,128,
1696319649.3226674,0,Timestamp,77999984,n,V cell,-1600093,u,WE current,-35089448,f,Status,0,0,Current range,0,128,
1696319649.3236644,0,Timestamp,80999984,n,V cell,-1600093,u,WE current,-34411848,f,Status,0,0,Current range,0,128,
1696319649.324662,0,Timestamp,83999984,n,V cell,-1600093,u,WE current,-33784652,f,Status,0,0,Current range,0,128,
1696319649.3256588,0,Timestamp,86999984,n,V cell,-1600093,u,WE current,-33174254,f,Status,0,0,Current range,0,128,
1696319649.3266566,0,Timestamp,89999984,n,V cell,-1600093,u,WE current,-32603056,f,Status,0,0,Current range,0,128,
1696319649.3276541,0,Timestamp,92999976,n,V cell,-1600093,u,WE current,-32054258,f,Status,0,0,Current range,0,128,
1696319649.3286512,0,Timestamp,95999976,n,V cell,-1600093,u,WE current,-31544660,f,Status,0,0,Current range,0,128,
1696319649.3292499,0,Timestamp,98999976,n,V cell,-1600093,u,WE current,-31051862,f,Status,0,0,Current range,0,128,
1696319649.3303585,0,Timestamp,101999,u,V cell,-1600093,u,WE current,-30603866,f,Status,0,0,Current range,0,128,
1696319649.331356,0,Timestamp,104999,u,V cell,-1600093,u,WE current,-30167066,f,Status,0,0,Current range,0,128,
1696319649.3323534,0,Timestamp,107999,u,V cell,-1600093,u,WE current,-29758268,f,Status,0,0,Current range,0,128,
1696319649.333351,0,Timestamp,110999,u,V cell,-1600093,u,WE current,-29355070,f,Status,0,0,Current range,0,128,
1696319649.3343477,0,Timestamp,113999,u,V cell,-1600093,u,WE current,-28963074,f,Status,0,0,Current range,0,128,
1696319649.3353457,0,Timestamp,116999,u,V cell,-1600093,u,WE current,-28610274,f,Status,0,0,Current range,0,128,
1696319649.3363428,0,Timestamp,119999,u,V cell,-1600093,u,WE current,-28268676,f,Status,0,0,Current range,0,128,
1696319649.5111368,1,Timestamp,0, ,V cell,-1600093,u,WE current,-57674144,f,Status,8,0,Current range,0,128,
1696319649.512774,1,Timestamp,3000000,n,V cell,-1600093,u,WE current,-53793364,f,Status,8,0,Current range,0,128,
1696319649.513913,1,Timestamp,6000000,n,V cell,-1600093,u,WE current,-50198176,f,Status,8,0,Current range,0,128,
1696319649.514911,1,Timestamp,9000000,n,V cell,-1600093,u,WE current,-42335812,f,Status,0,0,Current range,0,128,
1696319649.5159087,1,Timestamp,12000000,n,V cell,-1600093,u,WE current,-35884644,f,Status,0,0,Current range,0,128,
1696319649.5169053,1,Timestamp,15000001,n,V cell,-1600093,u,WE current,-31421462,f,Status,0,0,Current range,0,128,
